SaleID,Date,ProductID,CustomerID,Region,Quantity,Price
582,24-06-2025,P117,C3672,West,5,171.16
583,19-04-2025,P115,C3000,South,6,397.57
584,29-10-2024,P120,C3592,East,2,424.97
585,02-04-2025,P130,C0976,East,10,185.13
586,10-09-2025,P137,C3764,South,5,180.22
587,29-01-2025,P139,C1665,North,6,154.12
588,13-07-2025,P133,C4378,North,4,137.86
589,10-03-2025,P134,C1784,West,2,443.23
590,20-10-2024,P105,C1647,South,9,463.3
591,27-07-2025,P112,C3499,North,9,263.5
592,03-07-2025,P135,C1435,North,6,407.48
593,02-08-2025,P131,C4451,West,4,54.34
594,04-02-2025,P136,C3562,South,6,357.92
595,02-11-2024,P121,C1488,North,8,361.18
596,18-04-2025,P127,C2677,South,6,378.02
597,21-09-2025,P131,C4194,North,2,280.35
598,08-07-2025,P107,C2919,West,8,134.6
599,22-05-2025,P118,C3126,West,2,380.85
600,30-06-2025,P129,C3104,South,10,414.08
601,27-10-2024,P138,C0535,East,4,144.46
602,03-06-2025,P126,C1119,East,7,333.1
603,25-10-2024,P128,C2147,East,1,324.32
604,08-09-2025,P137,C4800,North,1,100.47
605,17-01-2025,P135,C4879,East,8,152.54
606,05-06-2025,P102,C4353,South,6,123.68
607,20-03-2025,P146,C0697,West,9,180.73
608,31-05-2025,P119,C1395,East,7,174.62
609,21-12-2024,P133,C4233,East,10,387.99
610,05-11-2024,P143,C3751,East,8,126.81
611,03-12-2024,P124,C4017,East,10,206.84
612,26-12-2024,P134,C1036,North,10,73.1
613,15-03-2025,P110,C0586,West,10,258.24
614,30-07-2025,P135,C4991,North,3,184.66
615,17-08-2025,P135,C1537,West,2,257.95
616,30-07-2025,P122,C4757,East,5,466.45
617,30-08-2025,P107,C2179,South,7,273.35
618,08-05-2025,P111,C4286,West,9,97.17
619,20-11-2024,P112,C1783,North,4,287.67
620,22-02-2025,P122,C3559,North,2,310.16
621,30-01-2025,P140,C4028,North,5,475.37
622,17-06-2025,P122,C4723,North,1,382.05
623,04-01-2025,P140,C4693,South,2,250.38
624,03-02-2025,P137,C0385,East,6,116.51
625,30-08-2025,P128,C3465,South,4,420.4
626,24-03-2025,P124,C0733,East,9,292.31
627,18-01-2025,P102,C3807,North,6,137.82
628,24-01-2025,P144,C3233,North,2,104.84
629,20-06-2025,P116,C4789,North,1,161.88
630,18-08-2025,P135,C1030,West,5,110.48
631,17-01-2025,P121,C2864,North,4,375.58
632,04-07-2025,P103,C4702,North,9,197.64
633,19-02-2025,P135,C0828,North,1,177.53
634,10-08-2025,P104,C1112,East,4,371.59
635,15-03-2025,P114,C3281,North,6,469.7
636,25-09-2025,P134,C4065,South,7,390.89
637,28-11-2024,P109,C3604,North,4,360.59
638,01-11-2024,P133,C4912,West,10,160.41
639,24-03-2025,P123,C1983,North,1,331.98
640,11-12-2024,P135,C2636,West,2,215.02
641,24-06-2025,P119,C3690,South,2,342.8
642,14-02-2025,P125,C3077,South,10,269.3
643,24-05-2025,P112,C2926,East,2,95.57
644,01-11-2024,P119,C2017,West,10,69.16
645,30-12-2024,P109,C4163,South,8,268.77
646,18-09-2025,P130,C0231,South,9,317.53
647,06-06-2025,P150,C3099,West,1,204.4
648,27-01-2025,P116,C2417,South,9,86.99
649,18-01-2025,P117,C2101,North,7,84.44
650,21-06-2025,P107,C3784,East,4,200.64
651,23-06-2025,P141,C2455,West,5,69.28
652,14-11-2024,P124,C1020,North,4,351.18
653,06-04-2025,P135,C0011,South,8,491.06
654,01-01-2025,P101,C2164,South,8,238.86
655,14-03-2025,P128,C1101,North,5,335.19
656,31-03-2025,P144,C2217,West,2,287.99
657,10-05-2025,P138,C1884,East,4,466.95
658,21-02-2025,P137,C3374,North,7,272.88
659,30-05-2025,P117,C4972,North,10,128.17
660,11-03-2025,P133,C4396,East,10,279.12
661,26-03-2025,P149,C2209,East,6,100.35
662,04-02-2025,P146,C1943,East,9,386.88
663,17-06-2025,P130,C1113,West,2,254.08
664,04-12-2024,P113,C0175,West,9,481.93
665,19-08-2025,P108,C0866,West,5,399.05
666,12-04-2025,P150,C0288,South,5,476.2
667,24-05-2025,P138,C4128,North,9,272.04
668,31-12-2024,P136,C3850,West,6,482.81
669,06-01-2025,P115,C1918,South,7,177.78
670,08-03-2025,P131,C3683,North,5,92.43
671,27-01-2025,P146,C0070,North,10,460.91
672,06-08-2025,P123,C1582,West,1,133.83
673,12-02-2025,P109,C3244,South,6,169.03
674,02-05-2025,P111,C0324,East,2,344.84
675,26-11-2024,P111,C1906,North,10,65.68
676,15-05-2025,P142,C2918,West,8,110.28
677,09-07-2025,P118,C2290,North,1,75.47
678,01-03-2025,P145,C4053,East,2,304.26
679,09-04-2025,P111,C2218,East,4,428.08
680,23-02-2025,P142,C0617,North,10,267.22
681,10-03-2025,P140,C2536,North,3,114.89
682,14-09-2025,P118,C4457,West,1,314.32
683,03-03-2025,P148,C4572,West,3,384.98
684,01-03-2025,P117,C4705,West,4,132.5
685,19-07-2025,P124,C0641,West,5,407.05
686,02-12-2024,P112,C2373,North,5,424.57
687,14-07-2025,P145,C1753,South,7,94.86
688,04-10-2024,P135,C0423,North,4,187.47
689,30-05-2025,P134,C3536,North,7,146.8
690,29-05-2025,P131,C0099,South,9,229.71
691,16-10-2024,P145,C1392,North,3,400.57
692,28-04-2025,P103,C4871,East,4,225.92
693,13-12-2024,P127,C1111,North,10,212.18
694,28-04-2025,P127,C4455,North,1,202.53
695,05-01-2025,P131,C4956,East,1,76.97
696,19-06-2025,P132,C1994,South,6,479.89
697,31-07-2025,P137,C0101,North,8,147.28
698,26-12-2024,P130,C0733,South,1,344.46
699,21-07-2025,P111,C1313,North,2,141.89
700,15-01-2025,P125,C4640,North,9,262.68
701,08-06-2025,P105,C3194,West,3,133.54
702,29-05-2025,P102,C2080,East,5,384.57
703,29-12-2024,P108,C4064,North,10,125.23
704,05-11-2024,P105,C3883,North,8,165.58
705,02-08-2025,P116,C3335,North,3,421.27
706,22-06-2025,P149,C2471,East,3,132.65
707,09-11-2024,P110,C0761,West,1,114.83
708,04-03-2025,P112,C1759,East,2,113.86
709,16-12-2024,P147,C0140,East,5,383.86
710,29-03-2025,P129,C3887,South,7,327.66
711,30-04-2025,P114,C1497,West,6,192.11
712,02-02-2025,P115,C1070,West,7,85.51
713,23-03-2025,P130,C4938,East,9,60.85
714,26-09-2025,P144,C1098,East,6,422.22
715,18-12-2024,P123,C4787,East,2,222.02
716,21-01-2025,P109,C0867,North,10,350.34
717,10-06-2025,P121,C4400,North,3,412.44
718,25-08-2025,P135,C3315,East,10,411.05
719,02-07-2025,P127,C2092,West,9,242.58
720,06-01-2025,P133,C3452,South,4,258.62
721,24-12-2024,P104,C0080,East,5,255.28
722,28-09-2024,P102,C4188,South,8,419.39
723,12-12-2024,P136,C0726,North,10,64.64
724,22-01-2025,P119,C4647,South,2,246.73
725,30-04-2025,P103,C0413,West,10,381.64
726,08-12-2024,P149,C4335,South,7,323.57
727,08-10-2024,P147,C1048,South,6,490.84
728,26-07-2025,P118,C4427,East,9,246.67
729,07-08-2025,P129,C0321,South,2,150.8
730,12-06-2025,P134,C3361,East,5,244.26
731,26-09-2024,P110,C0080,South,2,499.04
732,05-11-2024,P113,C4028,South,1,211.68
733,17-09-2025,P122,C0013,South,4,50.89
734,12-04-2025,P102,C0149,West,4,406.98
735,10-02-2025,P148,C3304,West,4,317.18
736,19-10-2024,P140,C0040,North,9,284.49
737,11-04-2025,P150,C4655,North,2,163.46
738,03-04-2025,P126,C0022,North,10,479.73
739,15-09-2025,P106,C3150,South,4,112.49
740,03-08-2025,P132,C1652,West,10,352.96
741,21-12-2024,P150,C4729,West,10,70.13
742,19-12-2024,P101,C4439,East,5,294.5
743,13-08-2025,P106,C4487,West,8,499.99
744,05-06-2025,P125,C2007,North,1,60.38
745,31-01-2025,P139,C4830,East,4,162.07
746,25-02-2025,P108,C0793,South,8,87.12
747,14-03-2025,P107,C4288,North,6,91.61
748,24-06-2025,P139,C4549,East,5,198.38
749,07-06-2025,P110,C4697,East,3,487.75
750,06-04-2025,P113,C2129,North,2,213.36
751,04-06-2025,P121,C1960,East,7,235
752,23-01-2025,P129,C2635,West,10,323.24
753,14-05-2025,P117,C2322,East,7,244.37
754,09-07-2025,P110,C0440,North,1,297.74
755,27-11-2024,P118,C0132,South,9,459.61
756,01-03-2025,P145,C4154,South,3,343.68
757,21-02-2025,P133,C3660,East,1,117.18
758,20-11-2024,P126,C1153,North,9,205.99
759,19-10-2024,P105,C4071,East,6,457.18
760,21-01-2025,P130,C1863,East,4,235.21
761,14-11-2024,P111,C1821,East,8,57.83
762,05-06-2025,P119,C0715,South,10,92.62
763,23-04-2025,P150,C4588,South,9,365.55
764,12-02-2025,P107,C4498,North,7,472.22
765,14-08-2025,P141,C1448,East,6,304.01
766,27-02-2025,P119,C3257,North,1,77.37
767,16-09-2025,P139,C1417,South,1,169.03
768,08-07-2025,P127,C0193,North,2,107.5
769,17-10-2024,P116,C4280,South,8,89
770,02-12-2024,P106,C1440,South,3,305.51
771,02-04-2025,P141,C3500,North,6,90.31
772,29-01-2025,P102,C2167,East,1,273.99
773,16-11-2024,P128,C3566,East,4,480.07
774,31-12-2024,P150,C2119,East,7,376.43
775,06-01-2025,P120,C1456,South,8,238.53
776,02-07-2025,P115,C2457,West,1,98.18
777,03-06-2025,P106,C2728,South,1,214.68
778,04-04-2025,P147,C1680,East,8,430.4
779,20-10-2024,P117,C1925,East,9,482.5
780,30-06-2025,P106,C4024,West,9,126.08
781,28-03-2025,P121,C0832,South,8,350.68
782,18-11-2024,P112,C3230,West,1,279.22
783,21-07-2025,P127,C3174,East,7,478.72
784,28-05-2025,P109,C2262,North,10,445.69
785,07-04-2025,P127,C4472,West,9,435.32
786,04-08-2025,P118,C2404,West,8,423.44
787,15-06-2025,P143,C1308,North,4,212.72
788,03-03-2025,P103,C3382,North,9,186.49
789,11-12-2024,P137,C3960,East,3,106.5
790,22-12-2024,P121,C2228,South,5,74.14
791,26-04-2025,P147,C3435,West,9,118.56
792,27-07-2025,P108,C1236,North,6,405.78
793,20-06-2025,P128,C2071,East,3,210.61
794,18-08-2025,P137,C1410,North,7,346.97
795,18-08-2025,P118,C2319,North,2,95.48
796,26-07-2025,P146,C4040,South,9,297.69
797,05-01-2025,P134,C1203,West,4,51.13
798,10-06-2025,P143,C3515,South,5,151.41
799,20-04-2025,P144,C4807,East,9,443.49
800,20-10-2024,P133,C1465,North,9,282.57
801,08-01-2025,P138,C3439,North,7,232.32
802,28-10-2024,P150,C0150,East,2,417.45
803,13-07-2025,P103,C1489,North,3,416.83
804,20-04-2025,P124,C2548,South,5,87.02
805,26-10-2024,P147,C1528,South,1,103.31
806,29-08-2025,P126,C0418,East,10,384.79
807,19-10-2024,P134,C3473,North,4,273.5
808,09-10-2024,P107,C4139,West,1,494.35
809,04-10-2024,P113,C1337,North,4,97.27
810,09-04-2025,P129,C4512,North,2,90.26
811,29-01-2025,P118,C0266,North,4,184.02
812,18-04-2025,P131,C0957,South,2,387.6
813,17-04-2025,P132,C0811,West,9,236.72
814,03-01-2025,P150,C0860,West,3,392.25
815,26-11-2024,P123,C0418,East,2,311.83
816,01-04-2025,P119,C3823,East,6,464.57
817,27-02-2025,P141,C0987,North,4,481.19
818,29-05-2025,P122,C1831,East,9,124.54
819,16-06-2025,P108,C0186,West,3,301.15
820,12-12-2024,P144,C3635,North,8,111.92
821,03-12-2024,P130,C4905,North,4,260.58
822,02-03-2025,P127,C0867,West,1,298.64
823,16-05-2025,P133,C0910,West,3,108.4
824,25-10-2024,P113,C4881,West,5,266.5
825,29-03-2025,P150,C0989,South,8,202.48
826,14-09-2025,P115,C0331,West,7,301.85
827,23-04-2025,P107,C0058,South,5,296.16
828,05-04-2025,P144,C4498,East,6,259.48
829,15-07-2025,P133,C0258,North,3,343.1
830,01-01-2025,P143,C2402,South,3,145.98
831,26-03-2025,P126,C1526,South,2,225.82
832,23-12-2024,P103,C3150,West,9,208.59
833,23-11-2024,P130,C2127,West,8,58.97
834,05-09-2025,P129,C2921,North,7,328.88
835,22-12-2024,P108,C2015,East,3,90.25
836,06-06-2025,P104,C0946,West,5,420.55
837,05-06-2025,P125,C0596,North,8,467.48
838,04-11-2024,P114,C1619,East,1,490.65
839,13-09-2025,P142,C4282,East,3,176.93
840,17-03-2025,P114,C0922,South,10,111.63
841,14-03-2025,P135,C2399,North,4,60.61
842,10-10-2024,P120,C0878,West,10,414.22
843,26-04-2025,P105,C0127,East,4,71.08
844,31-01-2025,P107,C3018,North,7,264.32
845,07-08-2025,P124,C4507,West,5,231.93
846,16-01-2025,P116,C1894,East,4,189.44
847,25-03-2025,P106,C0766,North,6,57.68
848,30-06-2025,P108,C2263,West,7,166.81
849,02-06-2025,P110,C4019,West,2,194.03
850,07-09-2025,P116,C4521,East,6,385.01
851,03-02-2025,P108,C1121,North,8,458.42
852,12-06-2025,P122,C0807,South,4,316.52
853,13-12-2024,P149,C4611,West,9,94.31
854,18-08-2025,P124,C2127,South,7,434.34
855,12-03-2025,P141,C0374,West,3,152.19
856,04-05-2025,P125,C0155,South,5,404.05
857,27-05-2025,P128,C3030,East,7,397.92
858,16-12-2024,P130,C1158,North,6,79.1
859,30-10-2024,P107,C0224,West,4,77.52
860,13-07-2025,P133,C3800,North,6,222.92
861,14-08-2025,P117,C3938,South,8,349.06
862,11-10-2024,P104,C1774,North,8,193.12
863,26-06-2025,P115,C4343,North,3,449.9
864,05-05-2025,P119,C0598,East,9,431
865,24-12-2024,P146,C3761,South,7,72.41
866,18-03-2025,P137,C1416,East,5,396.76
867,10-06-2025,P126,C4327,West,3,452.08
868,19-12-2024,P112,C4547,East,1,251.91
869,29-08-2025,P128,C2054,South,1,250.39
870,15-10-2024,P125,C1695,South,8,475.52
871,16-01-2025,P146,C1692,East,4,376.98
872,20-08-2025,P126,C3899,West,3,211.16
873,17-10-2024,P109,C1785,West,9,426.15
874,23-04-2025,P139,C0427,West,1,408.8
875,16-08-2025,P134,C4288,West,10,355.74
876,01-04-2025,P112,C0472,East,6,399.84
877,29-01-2025,P117,C0050,East,1,359.29
878,05-06-2025,P139,C1187,West,4,309.97
879,01-04-2025,P148,C0687,East,10,434.19
880,17-12-2024,P128,C2109,North,6,136.33
881,09-06-2025,P142,C2636,West,8,76
882,31-01-2025,P131,C4098,West,8,369.81
883,20-11-2024,P123,C2087,South,7,432.74
884,10-09-2025,P138,C0227,South,9,166.85
885,28-01-2025,P112,C3907,South,7,387.31
886,16-11-2024,P109,C3731,South,3,76.84
887,15-03-2025,P112,C1438,South,8,96.48
888,14-12-2024,P149,C0615,West,6,343.06
889,23-12-2024,P132,C3490,North,8,97.97
890,20-08-2025,P111,C0469,East,3,327.55
891,26-12-2024,P135,C3048,North,5,170.69
892,08-05-2025,P136,C3311,South,1,218.66
893,13-01-2025,P107,C3481,North,4,313.03
894,08-05-2025,P112,C1534,North,3,386.09
895,13-10-2024,P137,C4503,North,2,498.6
896,06-08-2025,P118,C1511,West,5,272.96
897,27-11-2024,P105,C0497,West,9,61.37
898,08-01-2025,P105,C3692,West,1,464.72
899,13-01-2025,P106,C3278,South,8,449.19
900,17-11-2024,P103,C2806,North,1,181.04
901,08-07-2025,P113,C1710,South,7,425.81
902,06-09-2025,P112,C2080,East,7,309.91
903,13-09-2025,P108,C3610,South,10,175.39
904,25-08-2025,P129,C3550,South,9,52.4
905,14-09-2025,P115,C4611,North,7,390.3
906,27-04-2025,P121,C2131,North,3,446.44
907,27-11-2024,P140,C4506,East,2,364.5
908,03-12-2024,P115,C4954,South,3,257.91
909,16-10-2024,P111,C4041,South,9,437.53
910,14-01-2025,P111,C4691,North,7,149.99
911,01-07-2025,P142,C0392,East,10,417.7
912,26-06-2025,P104,C1028,West,7,253.65
913,21-04-2025,P142,C2713,South,8,438.36
914,08-05-2025,P136,C2489,East,4,314.65
915,25-07-2025,P117,C4804,East,1,253.69
916,16-05-2025,P101,C4143,West,5,417.23
917,24-01-2025,P127,C4057,East,7,430.92
918,18-05-2025,P102,C1390,North,9,54.6
919,02-11-2024,P146,C0847,South,10,70.91
920,22-02-2025,P112,C0637,East,5,446.95
921,17-09-2025,P116,C0267,East,5,294
922,04-08-2025,P103,C4791,South,3,454.44
923,28-10-2024,P123,C1577,South,4,127.99
924,30-11-2024,P111,C2005,East,2,68.33
925,11-04-2025,P124,C2715,East,1,101.08
926,19-12-2024,P147,C1854,East,5,197.85
927,11-06-2025,P146,C0274,South,7,311.4
928,10-01-2025,P136,C4590,East,4,330.7
929,25-06-2025,P149,C2012,South,3,182.54
930,18-10-2024,P116,C3229,South,10,242.04
931,21-09-2025,P101,C4403,North,6,303.95
932,08-12-2024,P148,C4411,South,2,106.85
933,12-01-2025,P118,C2214,North,3,445.87
934,29-04-2025,P104,C3640,East,10,226.77
935,18-11-2024,P140,C4925,South,1,103.06
936,27-10-2024,P116,C4067,West,4,83.86
937,02-08-2025,P130,C2532,East,5,122.02
938,13-10-2024,P101,C3146,South,10,398.69
939,29-01-2025,P118,C0762,South,8,203.85
940,07-05-2025,P107,C4801,South,3,227.99
941,21-11-2024,P105,C1877,North,8,217.57
942,15-11-2024,P147,C3284,South,7,434.74
943,22-06-2025,P118,C3879,East,3,350.5
944,12-01-2025,P133,C3266,East,7,96.3
945,11-04-2025,P110,C0209,West,2,251.86
946,22-04-2025,P150,C1873,North,1,306.99
947,02-11-2024,P111,C4367,East,6,443.55
948,22-08-2025,P118,C0501,South,3,367.32
949,02-11-2024,P105,C2899,South,6,209.58
950,20-05-2025,P121,C0771,East,4,373.91
951,31-08-2025,P109,C0823,North,5,156.99
952,21-08-2025,P104,C4239,West,8,462.8
953,31-05-2025,P130,C1145,East,8,322.46
954,01-03-2025,P109,C3067,East,3,119
955,25-04-2025,P106,C4111,South,5,332.73
956,25-08-2025,P144,C2633,North,10,131.15
957,17-03-2025,P101,C2479,West,8,68.65
958,01-09-2025,P132,C3132,South,4,446.28
959,05-08-2025,P149,C1394,West,6,92.87
960,17-02-2025,P140,C0469,South,6,260.27
961,20-11-2024,P135,C2375,West,5,75.8
962,26-03-2025,P134,C2733,East,9,288.68
963,14-09-2025,P148,C4436,South,6,364.76
964,02-12-2024,P146,C3915,South,7,404.84
965,25-12-2024,P102,C4161,East,7,267.01
966,06-12-2024,P143,C4789,South,6,187.31
967,15-08-2025,P114,C2613,East,2,403.58
968,28-04-2025,P126,C1383,South,3,132.61
969,13-07-2025,P123,C0071,North,9,132.51
970,28-01-2025,P147,C3324,South,5,251.25
971,01-07-2025,P136,C3369,South,10,392.22
972,24-01-2025,P112,C0105,North,3,406.81
973,21-12-2024,P116,C2241,North,5,306.38
974,18-03-2025,P112,C4867,North,1,322.47
975,08-12-2024,P142,C3421,West,3,424.16
976,09-02-2025,P129,C0326,South,7,229.33
977,26-05-2025,P117,C2808,North,10,212.59
978,24-04-2025,P113,C1517,North,8,426.18
979,04-07-2025,P142,C0323,North,4,326.54
980,11-09-2025,P104,C0692,South,4,216.83
981,13-12-2024,P113,C4414,South,3,122.14
982,18-04-2025,P130,C0768,North,10,149.99
983,10-05-2025,P101,C0384,West,1,469.29
984,10-02-2025,P110,C3780,West,1,194.17
985,06-08-2025,P118,C3279,North,7,423.93
986,26-08-2025,P104,C3884,West,3,225.92
987,21-12-2024,P114,C4307,East,1,56.63
988,21-09-2025,P121,C1870,West,3,139.95
989,14-12-2024,P128,C0739,West,7,346.57
990,30-12-2024,P115,C0912,South,4,403.93
991,19-03-2025,P108,C0102,East,5,370.65
992,10-07-2025,P128,C2455,South,4,371.94
993,29-01-2025,P125,C2859,East,5,102.34
994,28-03-2025,P148,C1611,West,3,258.76
995,02-08-2025,P143,C3182,East,8,477.96
996,28-06-2025,P149,C0260,West,4,405.52
997,03-08-2025,P139,C2395,South,10,488.61
998,17-05-2025,P118,C3511,North,8,197.51
999,26-06-2025,P122,C0820,West,1,499.1
1000,30-05-2025,P132,C4626,South,3,184.9
1001,15-03-2025,P112,C0338,South,5,302.16
1002,15-07-2025,P129,C2521,East,5,85
1003,06-06-2025,P132,C1379,South,5,205.41
1004,02-01-2025,P150,C2747,South,9,420.76
1005,26-01-2025,P137,C2094,West,10,392.38
1006,29-07-2025,P101,C1356,East,5,397.72
1007,08-07-2025,P124,C1847,West,3,238.11
1008,07-08-2025,P137,C0340,East,8,127.83
1009,21-04-2025,P134,C3555,East,2,343.78
1010,16-03-2025,P101,C4880,East,4,275.39
1011,12-04-2025,P122,C2564,West,5,128.47
1012,27-05-2025,P126,C2282,South,6,401.1
1013,02-07-2025,P139,C0132,North,10,401.46
1014,27-10-2024,P131,C4372,North,5,352.38
1015,12-12-2024,P104,C2497,West,7,381.67
1016,04-08-2025,P119,C1820,West,9,480.28
1017,16-07-2025,P134,C2146,East,4,255.67
1018,03-04-2025,P126,C3074,North,9,388.6
1019,03-09-2025,P142,C2879,West,5,453.24
1020,11-05-2025,P130,C1077,West,4,231.86
1021,11-01-2025,P105,C3013,East,2,283.76
1022,25-11-2024,P134,C4989,North,1,117.12
1023,12-04-2025,P131,C1368,North,1,399.68
1024,18-07-2025,P120,C2741,North,8,342.42
1025,05-02-2025,P136,C3155,North,5,489.33
1026,09-01-2025,P124,C3375,West,1,201.86
1027,26-06-2025,P103,C1867,South,8,170.15
1028,28-10-2024,P128,C4851,South,4,62.17
1029,05-04-2025,P131,C3605,South,1,417.84
1030,22-10-2024,P131,C0986,South,3,380.7
1031,14-02-2025,P127,C3362,West,10,339.07
1032,25-08-2025,P150,C0666,North,9,253.45
1033,14-08-2025,P142,C4154,West,6,148.11
1034,15-03-2025,P149,C2700,North,7,261.83
1035,12-03-2025,P114,C4692,West,4,187.11
1036,11-08-2025,P111,C4220,West,7,60.83
1037,29-03-2025,P121,C2644,North,5,306.95
1038,27-11-2024,P109,C0967,West,1,168.06
1039,19-03-2025,P136,C3462,North,9,438.94
1040,09-11-2024,P144,C3628,North,7,225.84
1041,07-07-2025,P112,C0502,North,7,393.35
1042,09-12-2024,P137,C0122,West,4,474.58
1043,02-06-2025,P138,C4763,South,9,427.69
1044,19-12-2024,P106,C4642,South,8,104
1045,13-08-2025,P110,C3430,East,4,397.68
1046,01-04-2025,P115,C3799,North,8,381.89
1047,20-10-2024,P101,C4374,West,5,324.84
1048,27-11-2024,P111,C3320,East,3,63.59
1049,24-02-2025,P146,C4845,South,2,353.56
1050,20-04-2025,P116,C2678,East,10,361.55
1051,29-04-2025,P108,C2313,East,10,324.72
1052,05-07-2025,P127,C3684,North,7,319.47
1053,10-12-2024,P105,C2786,West,4,50.9
1054,22-05-2025,P117,C4975,South,5,154.4
1055,05-02-2025,P133,C2277,South,1,363.82
1056,02-06-2025,P145,C0618,West,9,100.24
1057,02-01-2025,P131,C4113,North,7,335.31
1058,12-12-2024,P142,C2221,South,2,204.68
1059,03-12-2024,P142,C4323,North,2,220.83
1060,23-07-2025,P117,C4759,South,9,91.92
1061,08-01-2025,P101,C1637,West,1,101.5
1062,17-05-2025,P104,C4908,South,7,333.86
1063,07-12-2024,P103,C3656,North,4,63.99
1064,01-02-2025,P141,C4419,North,9,338.28
1065,03-03-2025,P105,C3722,South,7,117.6
1066,05-09-2025,P111,C4921,West,9,128.23
1067,16-07-2025,P150,C2425,East,9,196.81
1068,15-12-2024,P102,C0158,West,3,282.35
1069,11-12-2024,P143,C4747,East,10,132.73
1070,04-07-2025,P142,C3826,East,2,83.87
1071,25-05-2025,P135,C0018,West,10,358.44
1072,14-12-2024,P147,C4914,West,2,127.17
1073,17-08-2025,P131,C3328,West,3,57
1074,02-09-2025,P103,C4345,South,1,158.05
1075,14-03-2025,P108,C3738,North,3,497.42
1076,16-05-2025,P127,C1595,East,5,171.2
1077,14-07-2025,P121,C4874,West,3,338.87
1078,29-11-2024,P122,C4276,West,1,86.55
1079,28-11-2024,P101,C2419,South,5,123.04
1080,21-02-2025,P124,C1761,West,10,58.36
1081,28-06-2025,P106,C1280,South,8,213.9
1082,23-01-2025,P101,C1497,East,10,253.11
1083,02-06-2025,P146,C0482,South,10,219.53
1084,22-09-2025,P149,C3678,North,3,463.23
1085,28-10-2024,P119,C1985,West,6,109.83
1086,15-06-2025,P149,C2526,North,6,209.69
1087,03-05-2025,P145,C3481,East,9,389.25
1088,06-09-2025,P145,C4365,West,6,400.5
